字段1,name,字段3,字段4,字段5,字段6,字段7,字段8,字段9,字段10,字段11,字段12,字段13,字段14
https://yt3.ggpht.com/a/AGF-l7812Wzfyyv0IsQBtzeNX2PTsF7BMwRFlLAiiw=s88-c-k-c0xffffffff-no-rj-mo,Paulo Londra,38,"13,558,614","3,061,025,431",AR,Music,"Aug 8th, 2016",A,258th,815th,107th,$36.7K - $586.5K,$439.9K - $7M
https://yt3.ggpht.com/a/AGF-l7-1D7hB_0rOExGjMxCzka-BffGT2-E86t79kA=s88-c-k-c0xffffffff-no-rj-mo,[토이푸딩] ToyPudding TV,"2,793","25,700,669","14,783,335,781",US,Entertainment,"May 13th, 2014",A,61st,33rd,108th,$32K - $512K,$384K - $6.1M
https://yt3.ggpht.com/a/AGF-l78y04H5QADbAD_di20Rl4VcXEqtlkUNFCbVOA=s88-c-k-c0xffffffff-no-rj-mo,shfa2 - شفا,219,"6,576,305","1,812,378,049",AE,,"Nov 6th, 2017",A,"1,018th","3,262nd",109th,$71.2K - $1.1M,$854.2K - $13.7M
https://yt3.ggpht.com/a/AGF-l78Qi4vYw7voIp-l91vtAJfp3na2KzJ6ATrgtw=s88-c-k-c0xffffffff-no-rj-mo,قناة طيور الجنة | toyoraljanahtv,"2,446","14,537,774","12,069,724,198",JO,Music,"Nov 24th, 2008",A,229th,73rd,110th,$138.4K - $2.2M,$1.7M - $26.6M
https://yt3.ggpht.com/a/AGF-l7-bSPfroBOc84POOA0jcDa0ftaJOwVogv3o4w=s88-c-k-c0xffffffff-no-rj-mo,T-Series Bhakti Sagar,"20,387","21,386,869","8,399,404,686",IN,Music,"Feb 13th, 2011",A,101st,121st,111th,$68.5K - $1.1M,$821.9K - $13.1M
https://yt3.ggpht.com/a/AGF-l78xcYnXWhKjQKN1aQWvoJ61yxSMfMtLPVYEkA=s88-c-k-c0xffffffff-no-rj-mo,KarolGVEVO,48,"3,585,263","4,076,290,466",US,Music,"Jan 11th, 2016",A,"2,458th",460th,112th,$38.1K - $609.2K,$456.9K - $7.3M
https://yt3.ggpht.com/a/AGF-l79hQYPKrnRK9hOqy8TuUg4rcdDRDX05bYa7JQ=s88-c-k-c0xffffffff-no-rj-mo,YRF,"3,698","22,051,501","11,498,149,850",IN,Music,"Jun 7th, 2006",A,91st,76th,113th,$97K - $1.6M,$1.2M - $18.6M
https://yt3.ggpht.com/a/AGF-l79_UrPXMkXpOmEbxmsLinvGxdV1AVqw5x1o=s88-c-k-c0xffffffff-no-rj-mo,Wow Kidz,"4,046","10,425,705","5,976,522,371",IN,Entertainment,"Jun 27th, 2015",A,445th,245th,115th,$100.9K - $1.6M,$1.2M - $19.4M
https://yt3.ggpht.com/a/AGF-l7_C7SU1wV0PFxgt3vxP34WY3cf3s4UmwY6DfA=s88-c-k-c0xffffffff-no-rj-mo,خادمة الاسلام,403,"1,213,494","150,550,785",JO,Education,"Nov 19th, 2010",A,"10,279th","19,958th",117th,$277 - $4.4K,$3.3K - $53.2K
https://yt3.ggpht.com/a/AGF-l786U3e54C3BDoTnJ3Hi6sFbg3ICTMIBuiPZ5g=s88-c-k-c0xffffffff-no-rj-mo,Aaj Tak,"91,780","20,418,075","5,190,197,482",IN,News,"Aug 27th, 2009",A,110th,306th,118th,$89.9K - $1.4M,$1.1M - $17.3M
https://yt3.ggpht.com/a/AGF-l7_u1VkznF7jZu3XDDsYYToWHVzWDHBogA3DnA=s88-c-k-c0xffffffff-no-rj-mo,SNL,0,"42,501",0,US,Games,"Oct 30th, 2013",D-,"281,715th","25,505,211th","23,031,373rd",$0 - $0,$0 - $0
https://yt3.ggpht.com/-S7ZbhvE0Vh4/AAAAAAAAAAI/AAAAAAAAAAA/0MY4zdK-e94/s88-c-k-no-mo-rj-c0xffffff/photo.jpg,Webs & Tiaras - Toy Monster Compilations,62,"7,203,358","6,727,576,995",CA,Entertainment,"Sep 23rd, 2015",A,801st,149th,121st,$61K - $976.5K,$732.4K - $11.7M
https://yt3.ggpht.com/a/AGF-l7-E4k2MR-hfW8UnTMRuynlYezVH_c5aMG0oCQ=s88-c-k-c0xffffffff-no-rj-mo,T-Series Apna Punjab,"4,245","18,489,213","9,135,860,152",IN,Music,"Sep 26th, 2011",A,142nd,105th,123rd,$73.1K - $1.2M,$877.7K - $14M
https://yt3.ggpht.com/a/AGF-l78wlCOaohNaJaB_L_aLjmuFk9l8GXA3jLX2XQ=s88-c-k-c0xffffffff-no-rj-mo,FGTeeV,"1,265","11,912,432","11,860,887,309",US,Games,"May 24th, 2013",A,326th,68th,125th,$81.8K - $1.3M,$981.9K - $15.7M
https://yt3.ggpht.com/a/AGF-l78Y_EBwt88_RBf7p6ZRxUewv-eg4UubwRLr1A=s88-c-k-c0xffffffff-no-rj-mo,TFC Comedy,"5,413","848,788","231,942,006",IN,Entertainment,"Nov 1st, 2013",A,"19,447th","13,128th",127th,$143 - $2.3K,$1.7K - $27.4K
https://yt3.ggpht.com/a/AGF-l7-TZEzN5l0v1lnEEL91dglP0dMe-3_1RqdXXQ=s88-c-k-c0xffffffff-no-rj-mo,Bounce Patrol Kids,159,"9,715,243","5,499,068,108",AU,Music,"Jan 1st, 2013",A,497th,297th,128th,$72.3K - $1.2M,$868.2K - $13.9M
https://yt3.ggpht.com/a/AGF-l7-UIVm-wZTLZsPG7ENSh_HTNWUSI2lteykuFQ=s88-c-k-c0xffffffff-no-rj-mo,The Tonight Show Starring Jimmy Fallon,"5,411","21,943,448","11,956,401,691",US,Comedy,"Jan 8th, 2006",A,89th,58th,129th,$51.9K - $829.7K,$622.3K - $10M
https://yt3.ggpht.com/a/AGF-l79x-NAaYftqGbGJwIbwjLXyJgdaUjLdUBWQMA=s88-c-k-c0xffffffff-no-rj-mo,Marshmello,343,"37,935,892","6,757,043,044",US,Music,"Apr 6th, 2015",A,19th,189th,131st,$59.7K - $955.3K,$716.5K - $11.5M
https://yt3.ggpht.com/a/AGF-l78mZvNJk8jVgzGQFJzxaWybBUWo4XTjIhWC0A=s88-c-k-c0xffffffff-no-rj-mo,LIV Kids Hindi,"2,007","5,241,346","2,945,920,800",IN,Entertainment,"Sep 6th, 2016",A,"1,385th",850th,130th,$41.4K - $662K,$496.5K - $7.9M
https://yt3.ggpht.com/a/AGF-l7-ly2-dbywobe1hz5rFzRQKQLnlw386Doo4aw=s88-c-k-c0xffffffff-no-rj-mo,Wave Music - Bhojpuri,"18,025","11,033,043","6,128,747,464",IN,Music,"Aug 10th, 2014",A,391st,220th,132nd,$57.7K - $923.7K,$692.8K - $11.1M
https://yt3.ggpht.com/a/AGF-l79pkvvrIGRMlCnpFAW7QfrxhXosfS0kCudq=s88-c-k-c0xffffffff-no-rj-mo,BODYBUILDING,292,"603,745","231,705,076",,Sports,"May 6th, 2016",A,"25,151st","50,858th",133rd,$1.4K - $22.1K,$16.5K - $264.6K
https://yt3.ggpht.com/a/AGF-l79GuzIhiArE0EfFD8lHukJAj6cw_xcgwtvChA=s88-c-k-c0xffffffff-no-rj-mo,MrBeast,705,"22,965,680","3,165,551,477",US,Games,"Feb 20th, 2012",A,82nd,744th,134th,$56.2K - $899.1K,$674.3K - $10.8M
https://yt3.ggpht.com/a/AGF-l7-1VKaDUbGDjLCw2BAP2cQfckUIZz2_y2v4WA=s88-c-k-c0xffffffff-no-rj-mo,Boo Kids & Toys,32,"2,632,033","811,578,049",ES,,"Mar 28th, 2016",A,"3,938th","28,629th",135th,$35.1K - $561.3K,$420.9K - $6.7M
https://yt3.ggpht.com/a/AGF-l79lhwk0bOP-4fHFu0H2nfiogqCL57RLjdV7rQ=s88-c-k-c0xffffffff-no-rj-mo,Zee Bangla,"81,809","6,236,086","4,425,859,949",IN,Entertainment,"Feb 26th, 2008",A,"1,024th",331st,136th,$47.9K - $766.9K,$575.2K - $9.2M
https://yt3.ggpht.com/a/AGF-l79AhlFWXbPTKQzKGHouIJQ7S6o_m3ndu5oi4Q=s88-c-k-c0xffffffff-no-rj-mo,Dj Massage,101,"882,085","116,127,237",US,Film,"Oct 31st, 2016",A,"15,743rd","9,608th",138th,$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l783d9J1rcteqrPFc2n_UDxt0Geu3ILPiHF_gA=s88-c-k-c0xffffffff-no-rj-mo,Synergy تامر مرسي,"4,523","2,843,914","2,114,299,675",EG,,"Apr 5th, 2017",A,"3,570th","1,394th",139th,$25.3K - $404.6K,$303.4K - $4.9M
https://yt3.ggpht.com/a/AGF-l78v517lZ5htACWX4urAnORyKbux61qarn49Gg=s88-c-k-c0xffffffff-no-rj-mo,Venus,"4,200","16,301,417","6,050,435,046",IN,Music,"Sep 22nd, 2005",A,174th,230th,140th,$77.1K - $1.2M,$925.1K - $14.8M
https://yt3.ggpht.com/a/AGF-l7-1EhAq3dA66LLRUI-H-GL3ThwabS_OKSJ5nA=s88-c-k-c0xffffffff-no-rj-mo,Jimmy Kimmel Live,"4,170","15,113,846","8,281,500,539",US,Entertainment,"Sep 20th, 2006",A,198th,116th,141st,$34.9K - $557.6K,$418.2K - $6.7M
https://yt3.ggpht.com/a/AGF-l789qC_W9bBsxcyUl-hyNWSKgCv5hPDUtpOGNg=s88-c-k-c0xffffffff-no-rj-mo,Mazhavil Manorama,"35,897","6,325,935","5,102,784,731",IN,Entertainment,"Oct 31st, 2011",A,"1,002nd",314th,142nd,$50K - $799.6K,$599.7K - $9.6M
https://yt3.ggpht.com/a/AGF-l78WucKOpintS5ZJVDcHlS7Tw4gVSx_fEX8NCw=s88-c-k-c0xffffffff-no-rj-mo,Kanishka Talent Hub,94,"1,181,156","288,803,590",IN,People,"Aug 26th, 2016",A,"13,735th","13,925th",144th,$4.2K - $68K,$51K - $815.8K
https://yt3.ggpht.com/a/AGF-l7-ZcFPE67abV8IDXicI5S8I7k5doOlcHrXQPg=s88-c-k-c0xffffffff-no-rj-mo,BRIGHT SIDE,"2,794","29,198,046","5,456,527,213",US,Howto,"Mar 15th, 2017",A,38th,265th,145th,$39.8K - $637K,$477.8K - $7.6M
https://yt3.ggpht.com/a/AGF-l7-4SezS0oSp5OLHME9VxzvL4SOBbQIDimmxIA=s88-c-k-c0xffffffff-no-rj-mo,Oyuncak Avı,482,"5,483,402","4,254,307,554",TR,Entertainment,"Dec 29th, 2014",A,"1,255th",427th,146th,$39.8K - $636.5K,$477.4K - $7.6M
https://yt3.ggpht.com/a-/AAuE7mA1pDFf_iEhVMh1eCRq_PQ-5aj3qLRxIKFYiQ=s88-mo-c-c0xffffffff-rj-k-no,Boong Lucky,113,"617,259","613,263,163",US,,"Sep 27th, 2013",A,"24,096th","4,242nd",147th,$55.7K - $891.9K,$669K - $10.7M
https://yt3.ggpht.com/a/AGF-l7-_6qzAvovPkKli-iiJKlgqAIAuY6agpuJAXw=s88-c-k-c0xffffffff-no-rj-mo,iGAMING TV,50,"4,967,774","1,160,388,135",US,Games,"Oct 28th, 2014",A,"1,493rd","3,168th",148th,$17.4K - $278.5K,$208.9K - $3.3M
https://yt3.ggpht.com/a/AGF-l7-KPYnwcNBmo0GmUhojmEXmYcUOjby343Lq9A=s88-c-k-c0xffffffff-no-rj-mo,HUM TV,"3,243","5,749,417","1,746,238,272",PK,Entertainment,"May 25th, 2011",A,"1,162nd","2,013th",149th,$38.4K - $614.8K,$461.1K - $7.4M
https://yt3.ggpht.com/a/AGF-l786MhSiIQO2jrdpXgwwZxlJdThr1uRZhG0MYQ=s88-c-k-c0xffffffff-no-rj-mo,Dude Perfect,211,"44,820,309","8,625,467,191",US,Sports,"Mar 17th, 2009",A,13th,112th,152nd,$62.8K - $1M,$754.1K - $12.1M
https://yt3.ggpht.com/a/AGF-l79H6GsFvjKXSvElHE6eKTEPTd0HYra0IVAAiw=s88-c-k-c0xffffffff-no-rj-mo,B20baOfficiel,127,"2,929,638","1,376,415,803",FR,Music,"Aug 23rd, 2010",A,"3,393rd","1,812th",153rd,$3.8K - $60.9K,$45.7K - $730.9K
https://yt3.ggpht.com/a/AGF-l7_4JErEVlE2cumijSkeafN0u7FuRxNDWcokqg=s88-c-k-c0xffffffff-no-rj-mo,FAMILY BOX,602,"4,558,584","3,139,716,141",RU,People,"Jan 21st, 2015",A,"1,735th",756th,154th,$41.9K - $670.2K,$502.6K - $8M
https://yt3.ggpht.com/a/AGF-l794hyvGE8838WmiOxwjqlwZF4bulGh6blUV2w=s88-c-k-c0xffffffff-no-rj-mo,ETV Jabardasth,"4,125","4,719,652","5,466,942,393",IN,People,"Jul 14th, 2015",A,"1,604th",271st,155th,$52.4K - $838.7K,$629K - $10.1M
https://yt3.ggpht.com/a/AGF-l7_sFD-R_7HD4eVRrtFp4flC2vUKSv9pf3wX_g=s88-c-k-c0xffffffff-no-rj-mo,ESPN,"23,318","5,622,630","3,851,490,070",US,Sports,"Oct 31st, 2005",A,"1,206th",519th,156th,$32.4K - $519K,$389.2K - $6.2M
https://yt3.ggpht.com/a/AGF-l78wW7ps8LDRPei5ZmJJYzlNOkWY6_aVN07WmA=s88-c-k-c0xffffffff-no-rj-mo,ChuChu TV Nursery Rhymes & Kids Songs,312,"25,761,365","18,300,369,877",IN,Education,"Feb 9th, 2013",A,63rd,19th,158th,$86.9K - $1.4M,$1M - $16.7M
https://yt3.ggpht.com/a/AGF-l7-nHekFE2g5wiWYWvuCYMeCsit8YiwBZ3K1wQ=s88-c-k-c0xffffffff-no-rj-mo,ArianaGrandeVevo,108,"18,738,333","12,490,255,475",US,Music,"Oct 21st, 2010",A,137th,48th,159th,$54.3K - $868.1K,$651.1K - $10.4M
https://yt3.ggpht.com/a/AGF-l79JJRq4tSq4fbyr5Tn8KWe1NEzVoEyH9Ixt7w=s88-c-k-c0xffffffff-no-rj-mo,DisneyMusicVEVO,916,"15,139,441","9,126,230,291",US,Music,"May 20th, 2010",A,202nd,109th,160th,$122.4K - $2M,$1.5M - $23.5M
https://yt3.ggpht.com/a/AGF-l7_601p2JirDkQEc1fWYHgugx_hVpzdwKFw8Xw=s88-c-k-c0xffffffff-no-rj-mo,نيكيتا وفلاد,110,"5,569,631","1,532,465,595",US,,"Nov 9th, 2018",A,"1,278th","11,654th",161st,$96.3K - $1.5M,$1.2M - $18.5M
https://yt3.ggpht.com/a/AGF-l7-MwMF6RbaGUGqereGsVQVUSdn1Uvec8Sf-YQ=s88-mo-c-c0xffffffff-rj-k-no,Henry ToysReview,51,"718,402","273,200,988",US,People,"Sep 27th, 2017",A,"20,277th","7,323,744th",161st,$28.3K - $453.5K,$340.2K - $5.4M
https://yt3.ggpht.com/a/AGF-l78_r47XbisyAmeMyJ1yXw7n1IiF4Ry-AbBvmg=s88-c-k-c0xffffffff-no-rj-mo,Jelly,"3,600","13,837,933","5,866,813,474",US,Games,"May 27th, 2014",A,249th,241st,165th,$80K - $1.3M,$959.9K - $15.4M
https://yt3.ggpht.com/a/AGF-l786_EzbUDYfXaylJLKicVMOBe8gO7FjyAwSIw=s88-c-k-c0xffffffff-no-rj-mo,jasus 007,"3,728","945,504","252,581,729",IN,Entertainment,"Aug 14th, 2014",A,"13,188th","9,211th",166th,$364 - $5.8K,$4.4K - $69.8K
https://yt3.ggpht.com/a/AGF-l79SrsTHKWwJ0cTinn1bfd6j3hm60WH-Iv2_BA=s88-c-k-c0xffffffff-no-rj-mo,القاهرة والناس,"82,198","2,349,559","843,199,236",EG,People,"Jul 21st, 2009",A,"4,678th","4,105th",167th,$4.7K - $74.6K,$55.9K - $894.7K
https://yt3.ggpht.com/a/AGF-l7-7Zp_-RW66GvJCDVUyWC47Q5_uy_nve4izsw=s88-c-k-c0xffffffff-no-rj-mo,AMARIN TVHD,"85,373","6,335,001","4,844,806,487",TH,News,"Feb 5th, 2014",A,"1,010th",339th,168th,$71K - $1.1M,$852.1K - $13.6M
https://yt3.ggpht.com/a/AGF-l79vckvHBr6UeQ7l079sE1lx_sjubqLBr59GgQ=s88-c-k-c0xffffffff-no-rj-mo,David Dobrik,594,"13,591,127","5,475,609,532",US,People,"Dec 19th, 2014",A,259th,292nd,169th,$66.1K - $1.1M,$793K - $12.7M
https://yt3.ggpht.com/a/AGF-l7_1k6jq0JOctHy5gMhCUK7siOkw8YDxvIVWPg=s88-c-k-c0xffffffff-no-rj-mo,Sech,77,"3,948,532","1,005,426,257",US,Music,"Jan 8th, 2016",A,"2,187th","12,468th",170th,$45.3K - $725.1K,$543.8K - $8.7M
https://yt3.ggpht.com/a/AGF-l7_lVVchXOJF_sDUSuZ-K7LnbuD1m2kGxtoE=s88-c-k-c0xffffffff-no-rj-mo,KiKiDo,387,"5,378,373","3,119,637,671",RU,People,"Nov 2nd, 2015",A,"1,319th",712th,171st,$27.5K - $440.3K,$330.2K - $5.3M
https://yt3.ggpht.com/a/AGF-l7__8gXafz91JY_OqCYLxaMRfXOA3aJhy2qwmw=s88-c-k-c0xffffffff-no-rj-mo,Sony Music India,"2,453","27,009,031","10,570,646,671",IN,Music,"Sep 2nd, 2009",A,48th,80th,172nd,$43.2K - $691.8K,$518.9K - $8.3M
https://yt3.ggpht.com/a/AGF-l7--YF4500Fm0-po-5DHvoeAu7YF4lPk3B8-zg=s88-c-k-c0xffffffff-no-rj-mo,GRAMMY GOLD OFFICIAL,"3,561","10,747,350","9,843,991,571",TH,Music,"Jan 15th, 2014",A,405th,87th,173rd,$48.4K - $775K,$581.2K - $9.3M
https://yt3.ggpht.com/a/AGF-l78zaeLTrFQ5-LACxuEDAtEwGLRUYdMH75k6xw=s88-c-k-c0xffffffff-no-rj-mo,Indosiar,"30,501","8,345,739","4,670,384,883",ID,Entertainment,"Sep 23rd, 2013",A,637th,365th,175th,$58.4K - $934.7K,$701K - $11.2M
https://yt3.ggpht.com/a/AGF-l7-TYPNc5UPvU5-Z3CSnnIo1-Z4qWLQ6MgpHTQ=s88-c-k-c0xffffffff-no-rj-mo,BabyBus - Kids Songs & Nursery Rhymes,"1,257","6,356,126","4,214,063,722",US,Education,"Jul 15th, 2016",A,"1,031st",539th,176th,$99.9K - $1.6M,$1.2M - $19.2M
https://yt3.ggpht.com/a/AGF-l78gflVeUspUPWYe1MOClTxxXqrebg2E6wh69A=s88-c-k-c0xffffffff-no-rj-mo,Super Live HD,344,"277,730","136,049,551",IN,,"Oct 8th, 2017",A,"54,651st","23,618th",177th,$1.5K - $23.9K,$18K - $287.3K
https://yt3.ggpht.com/a/AGF-l785AV23KvmZP2ty04kUrNIWB290ITM14SLW=s88-c-k-c0xffffffff-no-rj-mo,Erlania e Valentina Pontes,674,"15,153,001","4,149,761,101",BR,Film,"Apr 14th, 2014",A,199th,407th,178th,$23K - $368K,$276K - $4.4M
https://yt3.ggpht.com/a/AGF-l78NB_M8TGVAvW6OCoHyuCIMDjHU3IhX_9ZBbA=s88-c-k-c0xffffffff-no-rj-mo,Mister Max,732,"13,921,741","7,507,340,158",GB,Entertainment,"Sep 22nd, 2014",A,244th,139th,179th,$30.8K - $493.4K,$370K - $5.9M
https://yt3.ggpht.com/a/AGF-l79Hkm9UJvz5r_L-AP7NpyBA-mz-YWdD78A8DQ=s88-c-k-c0xffffffff-no-rj-mo,Funny Bunny,25,"5,208,892","864,317,833",US,Tech,"Sep 14th, 2016",A,"1,373rd","2,622nd",180th,$0 - $0,$0 - $0
https://yt3.ggpht.com/a/AGF-l7-OnBDc2dunwEf3YxzsSWlAAGLJ6UZ59HeKSg=s88-c-k-c0xffffffff-no-rj-mo,Little Angel: Nursery Rhymes & Kids Songs,887,"5,855,683","3,361,477,284",CA,Film,"Dec 14th, 2015",A,"1,159th",780th,182nd,$79.6K - $1.3M,$955.3K - $15.3M
https://yt3.ggpht.com/a/AGF-l7_JA75gGwTXE4Arw0Z_umt8cGNItqblzUi6UQ=s88-c-k-c0xffffffff-no-rj-mo,Zadruga Official,"22,344","763,398","1,888,906,253",,Entertainment,"May 17th, 2018",A,"20,501st","1,643rd",183rd,$14.7K - $234.7K,$176K - $2.8M
https://yt3.ggpht.com/a/AGF-l7-W2xh9Eu8jXtdXQxuU9l72nv5t0ImVEBqdpw=s88-c-k-c0xffffffff-no-rj-mo,PhimTV,921,0,"389,883,532",VN,Film,"Oct 4th, 2009",A,"28,708,647th","8,410th",184th,$7.8K - $125.3K,$94K - $1.5M
https://yt3.ggpht.com/a/AGF-l78OkXz3oAcccbudVUVM9TYY9SPUFVVwy9SvKA=s88-c-k-c0xffffffff-no-rj-mo,Lunay,8,"2,322,371","644,578,887",,Music,"Apr 6th, 2018",A,"4,824th","5,049th",185th,$23.9K - $381.7K,$286.3K - $4.6M
https://yt3.ggpht.com/a/AGF-l7_UiEqa-t-gUCO7biaUm9QjK9If9UMjPiV5NQ=s88-c-k-c0xffffffff-no-rj-mo,Super Polina,328,"9,891,899","2,791,841,561",US,People,"Jul 8th, 2014",A,494th,844th,187th,$24.4K - $389.8K,$292.3K - $4.7M
https://yt3.ggpht.com/a/AGF-l79y2U1m5i3DtAn1v_avUyc1wFVlFl6VIj80Zw=s88-c-k-c0xffffffff-no-rj-mo,DJKhaledVEVO,67,"5,226,433","3,558,568,181",US,Music,"Feb 15th, 2010",A,"1,367th",495th,188th,$18.3K - $292.9K,$219.7K - $3.5M
https://yt3.ggpht.com/a/AGF-l7_GKiwlC-rhGHvHVm9-z8CzlXc97rQSVJ0KVA=s88-c-k-c0xffffffff-no-rj-mo,Mohamed Ramadan I محمد رمضان,311,"6,523,496","1,985,083,861",EG,Music,"Oct 31st, 2014",A,956th,"1,525th",189th,$36.6K - $584.9K,$438.7K - $7M
https://yt3.ggpht.com/a/AGF-l7_1v6h7fFQ7VM0XGxiHie0tEjZ5Zdc8O-MH=s88-c-k-c0xffffffff-no-rj-mo,5-Minute Recipes,450,"3,293,878","632,419,685",US,,"Mar 15th, 2019",A,"2,995th","5,282nd",190th,$24.7K - $395.5K,$296.6K - $4.7M
https://yt3.ggpht.com/a/AGF-l79jsgXPb0e4zxr_0LnMBZ0dwlIQhUWOauf16A=s88-c-k-c0xffffffff-no-rj-mo,Billion Surprise Toys - BST Kids Songs,145,"24,633,150","6,366,265,582",IN,Education,"Oct 25th, 2013",A,73rd,101st,193rd,$21.4K - $342.9K,$257.2K - $4.1M
https://yt3.ggpht.com/a/AGF-l78vljStFWCOPzRiBqCVsp0H52KG5CxCHXaHvA=s88-c-k-c0xffffffff-no-rj-mo,Hành Tinh Đồ Chơi - Toy Planet,651,"3,432,807","1,785,392,234",VN,Entertainment,"Oct 25th, 2015",A,"2,679th","1,883rd",192nd,$34.6K - $553.3K,$415K - $6.6M
https://yt3.ggpht.com/a/AGF-l79PGgTHR_uNbT3oT_8Eyprzovt1E625KBjAKg=s88-c-k-c0xffffffff-no-rj-mo,The Late Show with Stephen Colbert,"5,634","6,593,758","5,187,532,358",,Entertainment,"May 27th, 2015",A,920th,267th,194th,$36.6K - $585.8K,$439.3K - $7M
https://yt3.ggpht.com/a/AGF-l7-nol-XCojubV3pNlrjY1H8hbiy7xPjTtpbUA=s88-c-k-c0xffffffff-no-rj-mo,SonyMusicSouthVEVO,"3,720","7,807,678","5,683,976,738",US,Music,"Jul 14th, 2014",A,711th,248th,195th,$52.2K - $835.2K,$626.4K - $10M
https://yt3.ggpht.com/a/AGF-l78WN7nDkACAcHAXQlC4Kg2zYdqcejwyLiHElA=s88-c-k-c0xffffffff-no-rj-mo,capoVEVO,44,"74,259","1,779,548,206",US,Music,"Sep 2nd, 2009",A,"179,795th","1,864th",197th,$30.2K - $483.2K,$362.4K - $5.8M
https://yt3.ggpht.com/a/AGF-l7-f2iCgUh4kay7b2XdYJtf_gzxwTfQfTGI_=s88-c-k-c0xffffffff-no-rj-mo,Sony PAL,"10,555","6,898,764","3,333,644,568",IN,Entertainment,"May 9th, 2014",A,855th,629th,199th,$34.8K - $556.9K,$417.7K - $6.7M
https://yt3.ggpht.com/a/AGF-l7-W7LyNgUJjBcsabw4Qh0eEGbW8hVOf-Jkg7g=s88-c-k-c0xffffffff-no-rj-mo,5-Minute Crafts GIRLY,"1,721","16,094,892","2,735,770,155",US,Howto,"Jan 18th, 2018",A,180th,878th,201st,$37.2K - $595.5K,$446.6K - $7.1M
https://yt3.ggpht.com/a/AGF-l78B6UBMSyDFQwZtk8VHS3WoWAZ118waqu-eFw=s88-c-k-c0xffffffff-no-rj-mo,Genevieve's Playhouse - Toy Learning for Kids,480,"11,513,171","5,091,216,129",US,Film,"Jan 6th, 2016",A,360th,291st,202nd,$24.7K - $395K,$296.2K - $4.7M
https://yt3.ggpht.com/a/AGF-l7-Jikxg_-su4TvyyGbAzxKHE4dP4l7H27fQ_A=s88-c-k-c0xffffffff-no-rj-mo,FV FAMILY,493,"3,873,613","2,262,952,935",US,Comedy,"Jul 20th, 2018",A,"2,220th","1,490th",203rd,$59.6K - $953.4K,$715.1K - $11.4M
https://yt3.ggpht.com/a/AGF-l7_bi4TxQa9r-yhReE3jGGuSb0R3PF3xKDI4OQ=s88-c-k-c0xffffffff-no-rj-mo,El Reino a Jugar,369,"9,098,735","4,152,695,450",AR,Education,"Mar 3rd, 2015",A,552nd,434th,205th,$11.9K - $191.1K,$143.3K - $2.3M
https://yt3.ggpht.com/a/AGF-l79rOMqCJcR6bwhoCpRHli4authSeCYnuEcr-g=s88-c-k-c0xffffffff-no-rj-mo,OYUNCAKOYNUYORUM,610,"5,488,633","3,030,150,516",TR,Entertainment,"Mar 13th, 2016",A,"1,267th",689th,204th,$14.4K - $230.7K,$173K - $2.8M
https://yt3.ggpht.com/a/AGF-l7_tGIbMFjWL-cLsluvDab1WI3FvjANy0QLx5Q=s88-c-k-c0xffffffff-no-rj-mo,Flashback FM,"1,186","1,685,236","1,427,299,535",US,Film,"Apr 13th, 2010",A,"7,663rd","2,345th",206th,$29.7K - $474.5K,$355.9K - $5.7M
https://yt3.ggpht.com/a/AGF-l79k-2_CpgxhFi60YXNeetCvq6whU5qjoZwQpw=s88-c-k-c0xffffffff-no-rj-mo,Adriana y Ali,59,"2,323,955","482,091,714",US,Entertainment,"Dec 17th, 2016",A,"4,789th","6,459th",207th,$5K - $79.6K,$59.7K - $955K
https://yt3.ggpht.com/a/AGF-l79wVR0PAenUGgThoCD6mEqYCbkw7qE1v4LHRA=s88-c-k-c0xffffffff-no-rj-mo,LooLoo Kids - Nursery Rhymes and Children's…,407,"17,458,076","7,077,723,100",US,Music,"Aug 5th, 2014",A,155th,176th,208th,$62.2K - $994.9K,$746.2K - $11.9M
https://yt3.ggpht.com/a/AGF-l7-dYbntj0RClCxuJuCBkqqFyUeJPq5KLKAGxw=s88-c-k-c0xffffffff-no-rj-mo,GEN HALILINTAR,539,"11,689,209","2,004,090,577",ID,Entertainment,"Mar 4th, 2015",A,338th,"1,365th",209th,$23.1K - $370.2K,$277.6K - $4.4M
https://yt3.ggpht.com/a/AGF-l784TJIJ13ICRJsVGuce6GIneZVktwuhPLvNGQ=s88-c-k-c0xffffffff-no-rj-mo,Schubert Archive,30,"74,778","82,017,797",DE,Music,"May 21st, 2006",A,"179,730th","41,452nd",209th,$181 - $2.9K,$2.2K - $34.7K
https://yt3.ggpht.com/a/AGF-l7_V5el9T96BXgTsS5oqRw-7tz_nMUBAqshxBw=s88-c-k-c0xffffffff-no-rj-mo,Rans Entertainment,742,"9,734,623","1,386,084,170",ID,Entertainment,"Dec 27th, 2015",A,501st,"2,795th",211th,$30.8K - $492.4K,$369.3K - $5.9M
https://yt3.ggpht.com/a/AGF-l7861EAO2tW1z7P5d0fcueYrtItXh7jWWhtslQ=s88-c-k-c0xffffffff-no-rj-mo,GMA Public Affairs,"19,991","6,527,333","3,993,939,786",PH,Entertainment,"Aug 8th, 2009",A,950th,499th,212th,$63.6K - $1M,$762.6K - $12.2M
